Unnamed: 0,index,caption_1,caption_2,filename,type,image_id,source_file,destination_file,label_1,label_2,label_3,label,correct
3662,4716,A television set with a politician on the screen. ,A movie set with a politician on the screen.,527616_1,counterfactual,3662,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/527616_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3662.jpg,caption_1,,,caption_2,incorrect
3663,18812,Two men fake biting a surfboard for a picture.,Two boys fake biting a surfboard for a picture.,73946_2,original,3663,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/73946_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3663.jpg,caption_1,,,caption_1,correct
3664,16875,A small pizza and beverage sitting on a wooden table.,A small pizza and chicken sitting on a wooden table.,194724_2,counterfactual,3664,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/194724_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3664.jpg,caption_2,,,caption_2,correct
3665,23018,A man with glasses on playing wii with a wii remote in his hand.,A man with headphones on playing wii with a wii remote in his hand.,468954_0,original,3665,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/468954_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3665.jpg,caption_1,,,caption_1,correct
3666,11063,The large brown bear has a black nose.,The large brown bear has a black muzzle.,285_1,original,3666,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/285_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3666.jpg,both,,,caption_1,both
3667,23590,Two little boys holding cell phones in their hands.,Two little children holding cell phones in their hands.,73533_1,counterfactual,3667,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/73533_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3667.jpg,caption_2,,,caption_2,correct
3668,5670,A pond of water with three giraffe walking in the dirt.,A pond of water with three giraffe walking in the pool.,47010_0,original,3668,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/47010_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3668.jpg,caption_1,,,caption_1,correct
3669,2844,A glass bowl filled with prunes and bananas.,A glass bowl filled with prunes and sugar.,482719_3,original,3669,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/482719_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3669.jpg,caption_1,,,caption_1,correct
3670,7018,a close up of a chicken under a bench near a field,a close up of a chicken under a tree near a field,197870_2,counterfactual,3670,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/197870_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3670.jpg,caption_2,,,caption_2,correct
3671,15620,a couple of plates with some sushi on it ,a couple of boxes with some sushi on it,470121_3,original,3671,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/470121_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3671.jpg,caption_1,,,caption_1,correct
3672,3951,A man in a green shirt working on a rim.,A boy in a green shirt working on a rim.,13177_2,original,3672,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/13177_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3672.jpg,caption_1,,,caption_1,correct
3673,22346,"A monitor screen, mouse, cell phone and a keyboard on the table","A monitor screen, webcam, cell phone and a keyboard on the table",366225_1,counterfactual,3673,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/366225_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3673.jpg,neither,,,caption_2,neither
3674,3426,Several older men sit and relax on shady benches.,Several older people sit and relax on shady benches.,16249_1,original,3674,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/16249_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3674.jpg,caption_2,,,caption_1,incorrect
3675,14990,"A young man is catching or throwing a frisbee,","A young child is catching or throwing a frisbee,",227482_3,counterfactual,3675,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/227482_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3675.jpg,caption_2,,,caption_2,correct
3676,13674,Two men watch another throw a Frisbee in a field. ,Two men watch another throw a Frisbee in a park.,82986_0,counterfactual,3676,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/82986_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3676.jpg,caption_1,,,caption_2,incorrect
3677,7271,A grey house sitting between a couple of other houses.,A grey house sitting between a couple of other sheds.,278006_4,counterfactual,3677,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/278006_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3677.jpg,caption_2,,,caption_2,correct
3678,15823,A person sitting on the side of a mountain with a snow board.,A person sitting on the side of a mountain with a snow shovel.,74860_0,counterfactual,3678,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/74860_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3678.jpg,caption_2,,,caption_2,correct
3679,6068,A dog on a leash sitting next to a bench,A dog on a leash sitting next to a fence,261161_3,original,3679,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/261161_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3679.jpg,caption_1,,,caption_1,correct
3680,17686,A man is riding a wave as he surfs in the ocean.,A man is riding a bicycle as he surfs in the ocean.,191672_4,counterfactual,3680,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/191672_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3680.jpg,caption_2,,,caption_2,correct
3681,11649,The man is feeding the elephant with milk,The man is feeding the animals with milk,267169_2,original,3681,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/267169_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3681.jpg,caption_1,,,caption_1,correct
3682,24312,A pair of black handled scissors lying on a roll of tape.,A pair of black handled scissors lying on a roll of paper.,348012_4,counterfactual,3682,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/348012_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3682.jpg,caption_2,,,caption_2,correct
3683,4122,A car is seen through the rain soaked window. ,A woman is seen through the rain soaked window.,354829_2,original,3683,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/354829_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3683.jpg,caption_1,,,caption_1,correct
3684,12354,Two men one getting ready to throw a freebie. ,Two men one getting ready to throw a ball.,352582_2,counterfactual,3684,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/352582_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3684.jpg,caption_2,,,caption_2,correct
3685,13699,Crackers with spread on table with remote in background,Crackers with knife on table with remote in background,21503_0,original,3685,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/21503_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3685.jpg,caption_1,,,caption_1,correct
3686,967,A modern kitchen in white with stainless steel lights.,A modern kitchen in white with stainless steel finish.,458768_1,counterfactual,3686,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/458768_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3686.jpg,caption_2,,,caption_2,correct
3687,14924,A zebra playing on a field with logs of tree,A zebra playing on a field with lots of tree,176634_0,original,3687,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/176634_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3687.jpg,caption_1,,,caption_1,correct
3688,10607,The cat sits directly in front of the television.,The cat sits directly in front of the camera.,297085_3,original,3688,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/297085_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3688.jpg,caption_1,,,caption_1,correct
3689,6776,A plush giraffe is posed to look out a window. ,A baby giraffe is posed to look out a window.,442661_4,counterfactual,3689,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/442661_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3689.jpg,caption_2,,,caption_2,correct
3690,18985,A couple of women holding game controllers in their hands.,A couple of people holding game controllers in their hands.,371749_0,original,3690,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/371749_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3690.jpg,caption_1,,,caption_1,correct
3691,8329,A young man wearing a white shirt and tie.,A young man wearing a white shirt and pants.,4395_1,original,3691,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/4395_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3691.jpg,both,,,caption_1,both
3692,3623,This is a bike locked to a parking meter.,This is a car locked to a parking meter.,370208_2,counterfactual,3692,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/370208_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3692.jpg,caption_2,,,caption_2,correct
3693,3741,A man drives a motorcycle down a road in the fog.,A man drives a car down a road in the fog.,165518_0,counterfactual,3693,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/165518_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3693.jpg,caption_2,,,caption_2,correct
3694,4232,An elderly woman sitting on the bench resting.  ,An elderly woman sitting on the ground resting.,273132_0,original,3694,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/273132_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3694.jpg,caption_1,,,caption_1,correct
3695,16215,A woman is playing tennis with her children.,A woman is playing tennis with her son.,327701_0,counterfactual,3695,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/327701_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3695.jpg,caption_2,,,caption_2,correct
3696,23082,A male tennis player with a racket at the court,A male tennis player with a woman at the court,269121_1,counterfactual,3696,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/269121_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3696.jpg,neither,,,caption_2,neither
3697,8024,A woman is steering a boat with a pole.,A woman is steering a boat with a stick.,396518_0,counterfactual,3697,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/396518_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3697.jpg,caption_2,,,caption_2,correct
3698,8690,a white dog is sitting in the back of a truck and a mattress,a white dog is sitting in the back of a truck and a dog,235399_0,original,3698,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/235399_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3698.jpg,caption_1,,,caption_1,correct
3699,19198,A person makes a sandwich on a paper plate.,A boy makes a sandwich on a paper plate.,422998_0,original,3699,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/422998_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/3699.jpg,caption_1,,,caption_1,correct
